Reward_dist_id,Block_id,type,account_id,self.stake,pd_reward_stake,closing_stake,remarks
745,block_0054,PDDPoS,node_0070,858.44,7.45,865.89,voter pd share
746,block_0054,PDDPoS,node_0033,1807.6,15.89,1823.49,voter pd share
747,block_0054,PDDPoS,node_0344,1757.74,15.71,1773.45,voter pd share
748,block_0054,PDDPoS,node_0484,9652.3,190.24,9842.54,self 20% + leftover
749,block_0055,PDDPoS,node_0163,2275.25,8.98,2284.22,voter pd share
750,block_0055,PDDPoS,node_0049,8032.56,30.96,8063.53,voter pd share
751,block_0055,PDDPoS,node_0021,2629.23,11.49,2640.72,voter pd share
752,block_0055,PDDPoS,node_0395,2004.42,8.43,2012.84,voter pd share
753,block_0055,PDDPoS,node_0040,8351.46,35.8,8387.26,voter pd share
754,block_0055,PDDPoS,node_0085,6934.13,40.2,6974.33,voter pd share
755,block_0055,PDDPoS,node_0342,5942.72,39.15,5981.87,voter pd share
756,block_0055,PDDPoS,node_0494,8038.56,52.5,8091.06,voter pd share
757,block_0055,PDDPoS,node_0457,10451.51,70.93,10522.45,voter pd share
758,block_0055,PDDPoS,node_0202,2994.97,21.15,3016.11,voter pd share
759,block_0055,PDDPoS,node_0170,7498.47,61.61,7560.07,voter pd share
760,block_0055,PDDPoS,node_0231,10134.21,103.28,10237.5,voter pd share
761,block_0055,PDDPoS,node_0376,8815.51,201.53,9017.04,self 20% + leftover
762,block_0056,PDDPoS,node_0354,6995.81,28.17,7023.97,voter pd share
763,block_0056,PDDPoS,node_0124,1767.75,9.01,1776.76,voter pd share
764,block_0056,PDDPoS,node_0221,5140.71,27.11,5167.82,voter pd share
765,block_0056,PDDPoS,node_0444,9339.24,45.65,9384.89,voter pd share
766,block_0056,PDDPoS,node_0158,8246.91,44.55,8291.46,voter pd share
767,block_0056,PDDPoS,node_0136,9313.84,54.64,9368.48,voter pd share
768,block_0056,PDDPoS,node_0140,9752.04,65.46,9817.51,voter pd share
769,block_0056,PDDPoS,node_0080,8699.64,60.17,8759.81,voter pd share
770,block_0056,PDDPoS,node_0200,1967.35,13.64,1980.98,voter pd share
771,block_0056,PDDPoS,node_0266,6856.35,51.07,6907.41,voter pd share
772,block_0056,PDDPoS,node_0324,5013.45,38.03,5051.48,voter pd share
773,block_0056,PDDPoS,node_0253,10283.92,180.51,10464.43,self 20% + leftover
774,block_0057,PDDPoS,node_0148,7269.2,21.85,7291.05,voter pd share
775,block_0057,PDDPoS,node_0082,2780.11,9.0,2789.11,voter pd share
776,block_0057,PDDPoS,node_0396,966.73,2.84,969.57,voter pd share
777,block_0057,PDDPoS,node_0227,669.78,0.93,670.71,voter pd share
778,block_0057,PDDPoS,node_0282,8126.32,42.56,8168.88,voter pd share
779,block_0057,PDDPoS,node_0265,6898.14,40.29,6938.42,voter pd share
780,block_0057,PDDPoS,node_0104,8688.46,58.46,8746.92,voter pd share
781,block_0057,PDDPoS,node_0087,3990.86,27.25,4018.1,voter pd share
782,block_0057,PDDPoS,node_0229,8913.44,66.8,8980.25,voter pd share
783,block_0057,PDDPoS,node_0288,2722.34,18.34,2740.68,voter pd share
784,block_0057,PDDPoS,node_0305,4218.4,29.58,4247.98,voter pd share
785,block_0057,PDDPoS,node_0025,5528.39,41.45,5569.84,voter pd share
786,block_0057,PDDPoS,node_0300,5649.01,45.08,5694.09,voter pd share
787,block_0057,PDDPoS,node_0064,1200.38,7.6,1207.98,voter pd share
788,block_0057,PDDPoS,node_0480,9661.46,160.97,9822.42,self 20% + leftover
789,block_0058,PDDPoS,node_0435,6157.13,36.79,6193.91,voter pd share
790,block_0058,PDDPoS,node_0020,4596.61,32.0,4628.61,voter pd share
791,block_0058,PDDPoS,node_0369,1904.6,13.88,1918.49,voter pd share
792,block_0058,PDDPoS,node_0009,7025.23,52.94,7078.16,voter pd share
793,block_0058,PDDPoS,node_0297,1419.98,14.58,1434.56,voter pd share
794,block_0058,PDDPoS,node_0371,9800.58,88.33,9888.9,voter pd share
795,block_0058,PDDPoS,node_0256,6982.46,69.65,7052.11,voter pd share
796,block_0058,PDDPoS,node_0161,4920.94,50.28,4971.21,voter pd share
797,block_0058,PDDPoS,node_0119,5578.26,65.53,5643.79,voter pd share
798,block_0058,PDDPoS,node_0240,4924.68,60.2,4984.88,voter pd share
799,block_0058,PDDPoS,node_0210,4740.42,53.53,4793.95,voter pd share
800,block_0058,PDDPoS,node_0466,6384.13,201.29,6585.42,self 20% + leftover
801,block_0059,PDDPoS,node_0353,6936.33,39.39,6975.72,voter pd share
802,block_0059,PDDPoS,node_0273,4495.91,27.31,4523.22,voter pd share
803,block_0059,PDDPoS,node_0214,7695.51,50.91,7746.42,voter pd share
804,block_0059,PDDPoS,node_0500,6982.81,47.83,7030.64,voter pd share
805,block_0059,PDDPoS,node_0309,5045.97,37.59,5083.56,voter pd share
806,block_0059,PDDPoS,node_0254,7633.41,62.9,7696.31,voter pd share
807,block_0059,PDDPoS,node_0180,5411.34,57.84,5469.18,voter pd share
808,block_0059,PDDPoS,node_0255,7350.17,84.09,7434.26,voter pd share
809,block_0059,PDDPoS,node_0375,9466.5,122.1,9588.6,voter pd share
810,block_0059,PDDPoS,node_0067,10428.05,248.03,10676.08,self 20% + leftover
811,block_0060,PDDPoS,node_0108,1812.62,8.71,1821.33,voter pd share
812,block_0060,PDDPoS,node_0281,8294.0,38.19,8332.19,voter pd share
813,block_0060,PDDPoS,node_0242,1466.37,9.87,1476.24,voter pd share
814,block_0060,PDDPoS,node_0246,9812.19,59.05,9871.24,voter pd share
815,block_0060,PDDPoS,node_0368,1419.47,13.16,1432.63,voter pd share
816,block_0060,PDDPoS,node_0472,10453.01,72.26,10525.27,voter pd share
817,block_0060,PDDPoS,node_0154,7585.67,55.86,7641.53,voter pd share
818,block_0060,PDDPoS,node_0207,7660.65,75.82,7736.47,voter pd share
819,block_0060,PDDPoS,node_0205,5372.75,53.12,5425.87,voter pd share
820,block_0060,PDDPoS,node_0086,4670.84,44.02,4714.86,voter pd share
821,block_0060,PDDPoS,node_0464,2073.67,22.14,2095.81,voter pd share
822,block_0060,PDDPoS,node_0367,5205.76,154.81,5360.57,self 20% + leftover
823,block_0061,PDDPoS,node_0123,8511.08,33.97,8545.06,voter pd share
824,block_0061,PDDPoS,node_0116,4704.63,17.86,4722.5,voter pd share
825,block_0061,PDDPoS,node_0416,9888.88,45.83,9934.71,voter pd share
826,block_0061,PDDPoS,node_0437,3176.92,19.47,3196.39,voter pd share
827,block_0061,PDDPoS,node_0244,2270.18,16.92,2287.11,voter pd share
828,block_0061,PDDPoS,node_0093,7929.65,51.83,7981.48,voter pd share
829,block_0061,PDDPoS,node_0467,6148.9,40.49,6189.39,voter pd share
830,block_0061,PDDPoS,node_0069,1497.93,9.3,1507.22,voter pd share
831,block_0061,PDDPoS,node_0179,5980.1,41.22,6021.31,voter pd share
832,block_0061,PDDPoS,node_0218,7284.73,64.08,7348.81,voter pd share
833,block_0061,PDDPoS,node_0334,9021.16,76.39,9097.55,voter pd share
834,block_0061,PDDPoS,node_0061,4092.23,35.2,4127.43,voter pd share
835,block_0061,PDDPoS,node_0048,9184.63,78.37,9263.0,voter pd share
836,block_0061,PDDPoS,node_0476,8378.97,193.06,8572.04,self 20% + leftover
837,block_0062,PDDPoS,node_0107,9574.83,35.2,9610.03,voter pd share
838,block_0062,PDDPoS,node_0167,6133.45,24.74,6158.19,voter pd share
839,block_0062,PDDPoS,node_0114,7135.55,26.98,7162.53,voter pd share
840,block_0062,PDDPoS,node_0441,5300.59,21.04,5321.63,voter pd share
841,block_0062,PDDPoS,node_0433,815.3,5.54,820.84,voter pd share
842,block_0062,PDDPoS,node_0029,4649.4,18.64,4668.04,voter pd share
843,block_0062,PDDPoS,node_0338,2328.11,11.02,2339.13,voter pd share
844,block_0062,PDDPoS,node_0177,8334.58,36.5,8371.08,voter pd share
845,block_0062,PDDPoS,node_0071,1769.9,7.56,1777.46,voter pd share
846,block_0062,PDDPoS,node_0486,8216.89,36.84,8253.73,voter pd share
847,block_0062,PDDPoS,node_0201,8475.87,43.97,8519.85,voter pd share
848,block_0062,PDDPoS,node_0053,8047.07,48.76,8095.82,voter pd share
849,block_0062,PDDPoS,node_0331,1363.31,10.75,1374.06,voter pd share
850,block_0062,PDDPoS,node_0319,4505.28,32.89,4538.16,voter pd share
851,block_0062,PDDPoS,node_0212,1440.37,11.94,1452.31,voter pd share
852,block_0062,PDDPoS,node_0387,7107.06,60.05,7167.11,voter pd share
853,block_0062,PDDPoS,node_0010,4057.43,134.57,4192.0,self 20% + leftover
854,block_0063,PDDPoS,node_0492,1789.16,5.6,1794.76,voter pd share
855,block_0063,PDDPoS,node_0391,5864.04,22.29,5886.34,voter pd share
856,block_0063,PDDPoS,node_0453,717.75,3.03,720.78,voter pd share
857,block_0063,PDDPoS,node_0366,5258.23,26.94,5285.17,voter pd share
858,block_0063,PDDPoS,node_0151,1954.76,9.37,1964.13,voter pd share
859,block_0063,PDDPoS,node_0261,5261.15,31.15,5292.3,voter pd share
860,block_0063,PDDPoS,node_0111,9605.16,65.93,9671.09,voter pd share
861,block_0063,PDDPoS,node_0174,2004.53,15.86,2020.39,voter pd share
862,block_0063,PDDPoS,node_0023,9150.28,72.68,9222.95,voter pd share
863,block_0063,PDDPoS,node_0257,7606.44,58.3,7664.74,voter pd share
864,block_0063,PDDPoS,node_0173,7097.59,55.44,7153.03,voter pd share
865,block_0063,PDDPoS,node_0189,10663.71,83.52,10747.23,voter pd share
866,block_0063,PDDPoS,node_0260,7295.66,67.95,7363.61,voter pd share
867,block_0063,PDDPoS,node_0343,9771.54,86.18,9857.72,voter pd share
868,block_0063,PDDPoS,node_0279,3375.01,171.76,3546.78,self 20% + leftover
869,block_0064,PDDPoS,node_0163,2329.22,10.17,2339.39,voter pd share
870,block_0064,PDDPoS,node_0049,8054.53,35.07,8089.6,voter pd share
871,block_0064,PDDPoS,node_0021,2623.72,13.02,2636.74,voter pd share
872,block_0064,PDDPoS,node_0395,1906.84,9.54,1916.39,voter pd share
873,block_0064,PDDPoS,node_0040,8423.26,40.54,8463.8,voter pd share
874,block_0064,PDDPoS,node_0085,6947.33,45.53,6992.86,voter pd share
875,block_0064,PDDPoS,node_0342,5923.87,44.34,5968.21,voter pd share
876,block_0064,PDDPoS,node_0494,7984.06,59.47,8043.53,voter pd share
877,block_0064,PDDPoS,node_0457,10494.45,80.34,10574.79,voter pd share
878,block_0064,PDDPoS,node_0202,3051.11,23.95,3075.07,voter pd share
879,block_0064,PDDPoS,node_0170,7645.07,69.78,7714.85,voter pd share
880,block_0064,PDDPoS,node_0231,10267.5,116.98,10384.48,voter pd share
881,block_0064,PDDPoS,node_0376,8915.04,228.27,9143.31,self 20% + leftover
882,block_0065,PDDPoS,node_0163,2309.39,10.18,2319.57,voter pd share
883,block_0065,PDDPoS,node_0049,8167.6,35.12,8202.71,voter pd share
884,block_0065,PDDPoS,node_0021,2603.74,13.03,2616.77,voter pd share
885,block_0065,PDDPoS,node_0395,1906.39,9.56,1915.94,voter pd share
886,block_0065,PDDPoS,node_0040,8413.8,40.6,8454.4,voter pd share
887,block_0065,PDDPoS,node_0085,6921.86,45.59,6967.44,voter pd share
888,block_0065,PDDPoS,node_0342,5980.21,44.4,6024.61,voter pd share
889,block_0065,PDDPoS,node_0494,8002.53,59.55,8062.08,voter pd share
890,block_0065,PDDPoS,node_0457,10537.79,80.44,10618.23,voter pd share
891,block_0065,PDDPoS,node_0202,3138.07,23.98,3162.05,voter pd share
892,block_0065,PDDPoS,node_0170,7672.85,69.87,7742.72,voter pd share
893,block_0065,PDDPoS,node_0231,10395.48,117.13,10512.61,voter pd share
894,block_0065,PDDPoS,node_0376,9127.31,228.56,9355.87,self 20% + leftover
895,block_0066,PDDPoS,node_0354,6816.97,35.46,6852.44,voter pd share
896,block_0066,PDDPoS,node_0124,1531.76,11.34,1543.1,voter pd share
897,block_0066,PDDPoS,node_0221,5314.82,34.12,5348.94,voter pd share
898,block_0066,PDDPoS,node_0444,9433.89,57.47,9491.36,voter pd share
899,block_0066,PDDPoS,node_0158,8289.46,56.08,8345.54,voter pd share
900,block_0066,PDDPoS,node_0136,9409.48,68.78,9478.26,voter pd share
901,block_0066,PDDPoS,node_0140,9863.51,82.41,9945.92,voter pd share
902,block_0066,PDDPoS,node_0080,8872.81,75.75,8948.56,voter pd share
903,block_0066,PDDPoS,node_0200,1778.98,17.17,1796.15,voter pd share
904,block_0066,PDDPoS,node_0266,6768.41,64.29,6832.7,voter pd share
905,block_0066,PDDPoS,node_0324,5300.48,47.87,5348.35,voter pd share
906,block_0066,PDDPoS,node_0253,10673.43,227.25,10900.68,self 20% + leftover
907,block_0067,PDDPoS,node_0148,7204.05,20.17,7224.22,voter pd share
908,block_0067,PDDPoS,node_0082,2510.11,8.31,2518.41,voter pd share
909,block_0067,PDDPoS,node_0396,1017.57,2.63,1020.2,voter pd share
910,block_0067,PDDPoS,node_0227,471.71,0.86,472.57,voter pd share
911,block_0067,PDDPoS,node_0282,8196.88,39.29,8236.17,voter pd share
912,block_0067,PDDPoS,node_0265,7001.42,37.19,7038.62,voter pd share
913,block_0067,PDDPoS,node_0104,8603.92,53.97,8657.9,voter pd share
914,block_0067,PDDPoS,node_0087,4073.1,25.15,4098.26,voter pd share
915,block_0067,PDDPoS,node_0229,8839.25,61.67,8900.92,voter pd share
916,block_0067,PDDPoS,node_0288,2759.68,16.93,2776.62,voter pd share
917,block_0067,PDDPoS,node_0305,4420.98,27.31,4448.29,voter pd share
918,block_0067,PDDPoS,node_0025,5408.84,38.27,5447.1,voter pd share
919,block_0067,PDDPoS,node_0300,5683.09,41.62,5724.7,voter pd share
920,block_0067,PDDPoS,node_0064,1114.98,7.02,1122.0,voter pd share
921,block_0067,PDDPoS,node_0480,9758.42,148.61,9907.03,self 20% + leftover
922,block_0068,PDDPoS,node_0435,6123.91,28.22,6152.14,voter pd share
923,block_0068,PDDPoS,node_0020,4532.61,24.55,4557.16,voter pd share
924,block_0068,PDDPoS,node_0369,2126.49,10.65,2137.14,voter pd share
925,block_0068,PDDPoS,node_0009,6918.16,40.62,6958.78,voter pd share
926,block_0068,PDDPoS,node_0297,1393.56,11.19,1404.74,voter pd share
927,block_0068,PDDPoS,node_0371,9844.9,67.77,9912.67,voter pd share
928,block_0068,PDDPoS,node_0256,6995.11,53.44,7048.55,voter pd share
929,block_0068,PDDPoS,node_0161,4896.21,38.57,4934.79,voter pd share
930,block_0068,PDDPoS,node_0119,5633.79,50.28,5684.07,voter pd share
931,block_0068,PDDPoS,node_0240,4858.88,46.19,4905.07,voter pd share
932,block_0068,PDDPoS,node_0210,4830.95,41.07,4872.02,voter pd share
933,block_0068,PDDPoS,node_0466,6513.42,154.44,6667.86,self 20% + leftover
934,block_0069,PDDPoS,node_0353,7157.72,39.39,7197.12,voter pd share
935,block_0069,PDDPoS,node_0273,4533.22,27.31,4560.53,voter pd share
936,block_0069,PDDPoS,node_0214,7390.42,50.91,7441.33,voter pd share
937,block_0069,PDDPoS,node_0500,6854.64,47.83,6902.47,voter pd share
938,block_0069,PDDPoS,node_0309,5049.56,37.59,5087.15,voter pd share
939,block_0069,PDDPoS,node_0254,7381.31,62.9,7444.21,voter pd share
940,block_0069,PDDPoS,node_0180,5571.18,57.84,5629.02,voter pd share
941,block_0069,PDDPoS,node_0255,7271.26,84.09,7355.36,voter pd share
942,block_0069,PDDPoS,node_0375,9530.6,122.1,9652.69,voter pd share
943,block_0069,PDDPoS,node_0067,10387.08,248.03,10635.11,self 20% + leftover
944,block_0070,PDDPoS,node_0108,1821.33,11.15,1832.48,voter pd share
945,block_0070,PDDPoS,node_0281,8296.19,48.89,8345.08,voter pd share
946,block_0070,PDDPoS,node_0242,1556.24,12.63,1568.87,voter pd share
947,block_0070,PDDPoS,node_0246,9658.24,75.58,9733.82,voter pd share
948,block_0070,PDDPoS,node_0368,1610.63,16.84,1627.47,voter pd share
949,block_0070,PDDPoS,node_0472,10304.27,92.5,10396.77,voter pd share
950,block_0070,PDDPoS,node_0154,7781.53,71.5,7853.03,voter pd share
951,block_0070,PDDPoS,node_0207,7684.47,97.05,7781.52,voter pd share
952,block_0070,PDDPoS,node_0205,5500.87,68.0,5568.87,voter pd share
953,block_0070,PDDPoS,node_0086,4704.86,56.35,4761.21,voter pd share
954,block_0070,PDDPoS,node_0464,1955.81,28.34,1984.14,voter pd share
955,block_0070,PDDPoS,node_0367,5273.57,198.16,5471.73,self 20% + leftover
956,block_0071,PDDPoS,node_0123,8737.06,33.32,8770.37,voter pd share
957,block_0071,PDDPoS,node_0116,5010.5,17.52,5028.02,voter pd share
958,block_0071,PDDPoS,node_0416,9693.71,44.95,9738.66,voter pd share
959,block_0071,PDDPoS,node_0437,3173.39,19.09,3192.48,voter pd share
960,block_0071,PDDPoS,node_0244,2323.11,16.6,2339.7,voter pd share
961,block_0071,PDDPoS,node_0093,8083.48,50.82,8134.3,voter pd share
962,block_0071,PDDPoS,node_0467,6269.39,39.71,6309.1,voter pd share
963,block_0071,PDDPoS,node_0069,1733.22,9.12,1742.34,voter pd share
964,block_0071,PDDPoS,node_0179,5901.31,40.42,5941.73,voter pd share
965,block_0071,PDDPoS,node_0218,7197.81,62.84,7260.65,voter pd share
966,block_0071,PDDPoS,node_0334,8934.55,74.91,9009.46,voter pd share
967,block_0071,PDDPoS,node_0061,4216.43,34.52,4250.95,voter pd share
968,block_0071,PDDPoS,node_0048,9045.0,76.85,9121.86,voter pd share
969,block_0071,PDDPoS,node_0476,8483.04,189.33,8672.37,self 20% + leftover
970,block_0072,PDDPoS,node_0107,9758.03,44.51,9802.54,voter pd share
971,block_0072,PDDPoS,node_0167,6119.19,31.28,6150.47,voter pd share
972,block_0072,PDDPoS,node_0114,7141.53,34.12,7175.66,voter pd share
973,block_0072,PDDPoS,node_0441,5581.63,26.61,5608.24,voter pd share
974,block_0072,PDDPoS,node_0433,643.84,7.01,650.85,voter pd share
975,block_0072,PDDPoS,node_0029,4665.04,23.57,4688.61,voter pd share
976,block_0072,PDDPoS,node_0338,2537.13,13.93,2551.06,voter pd share
977,block_0072,PDDPoS,node_0177,8477.08,46.16,8523.24,voter pd share
978,block_0072,PDDPoS,node_0071,1688.46,9.57,1698.03,voter pd share
979,block_0072,PDDPoS,node_0486,8279.73,46.59,8326.32,voter pd share
980,block_0072,PDDPoS,node_0201,8492.85,55.61,8548.46,voter pd share
981,block_0072,PDDPoS,node_0053,8226.82,61.66,8288.48,voter pd share
982,block_0072,PDDPoS,node_0331,1384.06,13.59,1397.65,voter pd share
983,block_0072,PDDPoS,node_0319,4473.16,41.59,4514.75,voter pd share
984,block_0072,PDDPoS,node_0212,1411.31,15.1,1426.42,voter pd share
985,block_0072,PDDPoS,node_0387,7207.11,75.94,7283.05,voter pd share
986,block_0072,PDDPoS,node_0010,4269.0,170.17,4439.17,self 20% + leftover
987,block_0073,PDDPoS,node_0492,2019.76,5.26,2025.03,voter pd share
988,block_0073,PDDPoS,node_0391,5929.34,20.94,5950.28,voter pd share
989,block_0073,PDDPoS,node_0453,636.78,2.84,639.62,voter pd share
990,block_0073,PDDPoS,node_0366,5266.17,25.31,5291.48,voter pd share
991,block_0073,PDDPoS,node_0151,1915.13,8.8,1923.93,voter pd share
992,block_0073,PDDPoS,node_0261,5380.3,29.27,5409.56,voter pd share
993,block_0073,PDDPoS,node_0111,9856.09,61.94,9918.02,voter pd share
994,block_0073,PDDPoS,node_0174,2170.39,14.9,2185.28,voter pd share
995,block_0073,PDDPoS,node_0023,9040.95,68.28,9109.23,voter pd share
996,block_0073,PDDPoS,node_0257,7444.74,54.77,7499.5,voter pd share
997,block_0073,PDDPoS,node_0173,7025.03,52.09,7077.12,voter pd share
998,block_0073,PDDPoS,node_0189,10739.23,78.46,10817.69,voter pd share
999,block_0073,PDDPoS,node_0260,7352.61,63.83,7416.44,voter pd share
1000,block_0073,PDDPoS,node_0343,9825.72,80.96,9906.68,voter pd share
1001,block_0073,PDDPoS,node_0279,3464.78,161.36,3626.14,self 20% + leftover
1002,block_0074,PDDPoS,node_0160,4747.0,16.35,4763.35,voter pd share
1003,block_0074,PDDPoS,node_0041,4840.0,22.97,4862.97,voter pd share
1004,block_0074,PDDPoS,node_0364,1159.0,5.54,1164.54,voter pd share
1005,block_0074,PDDPoS,node_0434,9067.0,54.01,9121.01,voter pd share
1006,block_0074,PDDPoS,node_0143,2152.0,9.08,2161.08,voter pd share
1007,block_0074,PDDPoS,node_0278,1757.0,13.18,1770.18,voter pd share
1008,block_0074,PDDPoS,node_0003,9366.0,65.06,9431.06,voter pd share
1009,block_0074,PDDPoS,node_0461,5675.0,46.47,5721.47,voter pd share
1010,block_0074,PDDPoS,node_0337,1579.0,15.56,1594.56,voter pd share
1011,block_0074,PDDPoS,node_0103,4566.0,38.64,4604.64,voter pd share
1012,block_0074,PDDPoS,node_0274,7571.0,65.3,7636.3,voter pd share
1013,block_0074,PDDPoS,node_0405,8566.0,85.51,8651.51,voter pd share
1014,block_0074,PDDPoS,node_0039,3095.0,131.34,3226.34,self 20% + leftover
1015,block_0075,PDDPoS,node_0163,2418.57,9.59,2428.16,voter pd share
1016,block_0075,PDDPoS,node_0049,8222.71,33.09,8255.8,voter pd share
1017,block_0075,PDDPoS,node_0021,2583.77,12.28,2596.05,voter pd share
1018,block_0075,PDDPoS,node_0395,1943.94,9.0,1952.94,voter pd share
1019,block_0075,PDDPoS,node_0040,8478.4,38.25,8516.65,voter pd share
1020,block_0075,PDDPoS,node_0085,6795.44,42.95,6838.39,voter pd share
1021,block_0075,PDDPoS,node_0342,6068.61,41.83,6110.44,voter pd share
1022,block_0075,PDDPoS,node_0494,7936.08,56.1,7992.18,voter pd share
1023,block_0075,PDDPoS,node_0457,10507.23,75.79,10583.02,voter pd share
1024,block_0075,PDDPoS,node_0202,3020.05,22.59,3042.64,voter pd share
1025,block_0075,PDDPoS,node_0170,7893.72,65.83,7959.55,voter pd share
1026,block_0075,PDDPoS,node_0231,10365.61,110.36,10475.97,voter pd share
1027,block_0075,PDDPoS,node_0376,9429.87,215.34,9645.21,self 20% + leftover
1028,block_0076,PDDPoS,node_0354,6984.44,30.17,7014.61,voter pd share
1029,block_0076,PDDPoS,node_0124,1543.1,9.65,1552.75,voter pd share
1030,block_0076,PDDPoS,node_0221,5137.94,29.04,5166.98,voter pd share
1031,block_0076,PDDPoS,node_0444,9753.36,48.9,9802.27,voter pd share
1032,block_0076,PDDPoS,node_0158,8353.54,47.72,8401.26,voter pd share
1033,block_0076,PDDPoS,node_0136,9293.26,58.53,9351.78,voter pd share
1034,block_0076,PDDPoS,node_0140,9784.92,70.12,9855.04,voter pd share
1035,block_0076,PDDPoS,node_0080,9027.56,64.45,9092.01,voter pd share
1036,block_0076,PDDPoS,node_0200,1768.15,14.61,1782.76,voter pd share
1037,block_0076,PDDPoS,node_0266,6889.7,54.7,6944.4,voter pd share
1038,block_0076,PDDPoS,node_0324,5349.35,40.74,5390.09,voter pd share
1039,block_0076,PDDPoS,node_0253,10864.68,193.36,11058.04,self 20% + leftover
1040,block_0077,PDDPoS,node_0148,7310.22,29.67,7339.89,voter pd share
1041,block_0077,PDDPoS,node_0082,2790.41,12.22,2802.63,voter pd share
1042,block_0077,PDDPoS,node_0396,904.2,3.86,908.06,voter pd share
1043,block_0077,PDDPoS,node_0227,347.57,1.26,348.82,voter pd share
1044,block_0077,PDDPoS,node_0282,8281.17,57.79,8338.96,voter pd share
1045,block_0077,PDDPoS,node_0265,7046.62,54.7,7101.31,voter pd share
1046,block_0077,PDDPoS,node_0104,8554.9,79.38,8634.28,voter pd share
1047,block_0077,PDDPoS,node_0087,4106.26,37.0,4143.25,voter pd share
1048,block_0077,PDDPoS,node_0229,8692.92,90.7,8783.62,voter pd share
1049,block_0077,PDDPoS,node_0288,2736.62,24.9,2761.52,voter pd share
1050,block_0077,PDDPoS,node_0305,4325.29,40.16,4365.45,voter pd share
1051,block_0077,PDDPoS,node_0025,5472.1,56.28,5528.38,voter pd share
1052,block_0077,PDDPoS,node_0300,5588.7,61.21,5649.91,voter pd share
1053,block_0077,PDDPoS,node_0064,1164.0,10.32,1174.32,voter pd share
1054,block_0077,PDDPoS,node_0480,9786.03,218.56,10004.59,self 20% + leftover
1055,block_0078,PDDPoS,node_0435,5906.14,27.83,5933.96,voter pd share
1056,block_0078,PDDPoS,node_0020,4593.16,24.21,4617.37,voter pd share
1057,block_0078,PDDPoS,node_0369,2135.14,10.5,2145.64,voter pd share
1058,block_0078,PDDPoS,node_0009,6999.78,40.04,7039.82,voter pd share
1059,block_0078,PDDPoS,node_0297,1480.74,11.03,1491.77,voter pd share
1060,block_0078,PDDPoS,node_0371,9935.67,66.81,10002.49,voter pd share
1061,block_0078,PDDPoS,node_0256,7030.55,52.69,7083.24,voter pd share
1062,block_0078,PDDPoS,node_0161,4647.79,38.03,4685.82,voter pd share
1063,block_0078,PDDPoS,node_0119,5790.07,49.57,5839.64,voter pd share
1064,block_0078,PDDPoS,node_0240,5109.07,45.54,5154.61,voter pd share
1065,block_0078,PDDPoS,node_0210,4998.02,40.49,5038.52,voter pd share
1066,block_0078,PDDPoS,node_0466,6667.86,152.26,6820.13,self 20% + leftover
1067,block_0079,PDDPoS,node_0353,7212.12,31.34,7243.46,voter pd share
1068,block_0079,PDDPoS,node_0273,4546.53,21.73,4568.26,voter pd share
1069,block_0079,PDDPoS,node_0214,7610.33,40.51,7650.84,voter pd share
1070,block_0079,PDDPoS,node_0500,7000.47,38.06,7038.53,voter pd share
1071,block_0079,PDDPoS,node_0309,5152.15,29.91,5182.06,voter pd share
1072,block_0079,PDDPoS,node_0254,7386.21,50.05,7436.26,voter pd share
1073,block_0079,PDDPoS,node_0180,5551.02,46.02,5597.04,voter pd share
1074,block_0079,PDDPoS,node_0255,7451.36,66.91,7518.27,voter pd share
1075,block_0079,PDDPoS,node_0375,9585.69,97.14,9682.84,voter pd share
1076,block_0079,PDDPoS,node_0067,10593.11,197.34,10790.45,self 20% + leftover
1077,block_0080,PDDPoS,node_0108,1971.48,8.62,1980.11,voter pd share
1078,block_0080,PDDPoS,node_0281,8385.08,37.82,8422.9,voter pd share
1079,block_0080,PDDPoS,node_0242,1534.87,9.77,1544.64,voter pd share
1080,block_0080,PDDPoS,node_0246,9742.82,58.46,9801.28,voter pd share
1081,block_0080,PDDPoS,node_0368,1825.47,13.03,1838.5,voter pd share
1082,block_0080,PDDPoS,node_0472,10590.77,71.55,10662.32,voter pd share
1083,block_0080,PDDPoS,node_0154,7992.03,55.31,8047.34,voter pd share
1084,block_0080,PDDPoS,node_0207,7875.52,75.07,7950.59,voter pd share
1085,block_0080,PDDPoS,node_0205,5661.87,52.6,5714.47,voter pd share
1086,block_0080,PDDPoS,node_0086,4785.21,43.58,4828.79,voter pd share
1087,block_0080,PDDPoS,node_0464,2117.14,21.92,2139.06,voter pd share
1088,block_0080,PDDPoS,node_0367,5399.73,153.28,5553.0,self 20% + leftover
1089,block_0081,PDDPoS,node_0123,8426.37,34.44,8460.82,voter pd share
1090,block_0081,PDDPoS,node_0116,5222.02,18.11,5240.13,voter pd share
1091,block_0081,PDDPoS,node_0416,9585.66,46.47,9632.13,voter pd share
1092,block_0081,PDDPoS,node_0437,3100.48,19.73,3120.21,voter pd share
1093,block_0081,PDDPoS,node_0244,2268.7,17.16,2285.86,voter pd share
1094,block_0081,PDDPoS,node_0093,8147.3,52.54,8199.85,voter pd share
1095,block_0081,PDDPoS,node_0467,6327.1,41.05,6368.15,voter pd share
1096,block_0081,PDDPoS,node_0069,1750.34,9.42,1759.77,voter pd share
1097,block_0081,PDDPoS,node_0179,5999.73,41.79,6041.52,voter pd share
