account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0153,872.0,554.82,voter,2,356.82,0.0,0
node_0154,7528.0,8149.84,voter,0,1568.84,0.0,0
node_0155,8752.0,8576.25,voter,0,1264.25,0.0,0
node_0156,7301.0,2639.74,voter,0,697.74,0.0,0
node_0157,9026.0,8324.36,voter,0,320.36,0.0,0
node_0158,7827.0,8361.39,voter,0,2498.39,0.0,0
node_0159,4593.0,4040.55,voter,0,77.55,0.0,0
node_0160,3969.0,3040.6,voter,0,181.6,0.0,0
node_0161,4731.0,5423.9,voter,0,1403.9,0.0,0
node_0162,5288.0,4360.23,voter,0,334.23,0.0,0
node_0163,2317.0,2222.78,voter,0,396.78,0.0,0
node_0164,2553.0,2193.95,voter,0,171.95,0.0,0
node_0165,6847.0,7448.8,voter,0,1746.8,0.0,0
node_0166,6862.0,11598.86,voter,18,4371.86,0.0,0
node_0167,6431.0,7530.07,voter,0,1406.07,0.0,0
node_0168,9482.0,10362.79,voter,0,1379.79,0.0,0
node_0169,5813.0,4836.81,voter,0,1073.81,0.0,0
node_0170,6915.0,6188.58,voter,0,1694.58,0.0,0
node_0171,8049.0,10044.02,voter,0,2290.02,0.0,0
node_0172,8006.0,9439.47,voter,1,393.47,0.0,0
node_0173,6674.0,7133.19,voter,0,1892.19,0.0,0
node_0174,2141.0,4089.19,voter,6,1470.11,368.92,1
node_0175,6505.0,8877.52,voter,7,2495.52,0.0,0
node_0176,1425.0,2.59,voter,2,286.66,106.07,1
node_0177,7614.0,10430.6,voter,0,2364.6,0.0,0
node_0178,6261.0,7766.83,voter,0,1485.83,0.0,0
node_0179,5405.0,6720.49,voter,0,825.49,0.0,0
node_0180,4608.0,4962.81,voter,0,1026.81,0.0,0
node_0181,4183.0,2770.54,voter,0,781.54,0.0,0
node_0182,367.0,281.94,voter,0,77.94,0.0,0
node_0183,5783.0,9891.24,BP,0,1767.24,0.0,0
node_0184,709.0,707.05,voter,0,122.05,0.0,0
node_0185,3316.0,6121.78,voter,0,1237.78,0.0,0
node_0186,3958.0,4410.39,voter,0,945.39,0.0,0
node_0187,9290.0,9628.93,voter,0,2065.93,0.0,0
node_0188,4248.0,4092.54,voter,0,348.54,0.0,0
node_0189,9976.0,8202.55,CBP,0,2063.55,0.0,0
node_0190,2733.0,1308.07,voter,0,387.07,0.0,0
node_0191,9531.0,12940.4,voter,10,3540.4,0.0,0
node_0192,9483.0,10779.68,voter,0,1806.68,0.0,0
node_0193,6548.0,6148.2,voter,0,611.2,0.0,0
