account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0426,6893.0,8896.36,voter,10,4221.36,0.0,0
node_0427,391.0,1471.0,voter,0,0.0,0.0,0
node_0428,7588.0,6773.93,voter,10,4066.93,0.0,0
node_0429,1493.0,2066.69,voter,0,624.69,0.0,0
node_0430,4036.0,2323.57,voter,0,803.57,0.0,0
node_0431,8634.0,6758.0,voter,0,0.0,0.0,0
node_0432,5612.0,6067.16,voter,0,1597.16,0.0,0
node_0433,1301.0,709.0,voter,0,0.0,0.0,0
node_0434,8743.0,9759.0,CBP,0,0.0,0.0,0
node_0435,5802.0,5221.0,voter,0,0.0,0.0,0
node_0436,3921.0,8160.68,voter,0,1113.68,0.0,0
node_0437,3282.0,1335.5,voter,0,80.5,0.0,0
node_0438,1284.0,878.0,voter,0,0.0,0.0,0
node_0439,7651.0,11120.12,BP,13,5402.12,0.0,0
node_0440,9298.0,9845.7,CBP,10,3198.7,0.0,0
node_0441,5229.0,8974.43,voter,10,2336.43,0.0,0
node_0442,7732.0,16448.09,voter,10,7283.09,0.0,0
node_0443,4550.0,5067.57,CBP,3,1912.57,0.0,0
node_0444,8362.0,10550.24,voter,1,2048.38,1108.14,1
node_0445,7454.0,9502.1,voter,0,1276.1,0.0,0
node_0446,4753.0,5074.04,voter,0,771.04,0.0,0
node_0447,9783.0,14713.3,BP,12,7789.3,0.0,1
node_0448,9558.0,11156.0,CBP,0,0.0,0.0,0
node_0449,7418.0,7442.41,voter,0,1864.41,0.0,0
node_0450,5317.0,3813.07,voter,0,132.07,0.0,0
node_0451,1063.0,449.72,voter,0,57.72,0.0,0
node_0452,1431.0,138.18,CBP,0,300.18,0.0,0
node_0453,691.0,1358.84,voter,0,66.84,0.0,0
node_0454,7249.0,8531.3,voter,0,2495.3,0.0,0
node_0455,6012.0,3898.89,voter,0,611.89,0.0,0
node_0456,6397.0,7476.54,voter,4,1712.54,0.0,1
