account_id,initial_stake,final_stake,status,blocks_produced,total_rewards,total_slashed,times_downgraded
node_0346,3676.0,4019.75,voter,0,1407.75,0.0,0
node_0347,5001.0,4343.0,voter,0,0.0,0.0,0
node_0348,2340.0,1232.0,voter,0,0.0,0.0,0
node_0349,5036.0,4101.58,voter,0,557.58,0.0,0
node_0350,1642.0,34.29,voter,0,19.29,0.0,0
node_0351,6417.0,4819.0,voter,0,1579.0,0.0,0
node_0352,9672.0,12480.84,voter,5,5147.46,1118.61,1
node_0353,6847.0,6757.0,voter,0,0.0,0.0,0
node_0354,6736.0,6325.11,voter,0,1173.11,0.0,0
node_0355,586.0,371.46,CBP,0,152.46,0.0,0
node_0356,7314.0,9698.95,voter,10,3943.95,0.0,0
node_0357,5992.0,7261.66,voter,0,1883.66,0.0,0
node_0358,8970.0,12210.79,BP,11,4309.79,0.0,0
node_0359,1042.0,1416.13,voter,10,1751.13,0.0,0
node_0360,2051.0,726.2,voter,0,145.2,0.0,0
node_0361,1551.0,396.03,voter,0,148.03,0.0,0
node_0362,878.0,878.0,voter,0,0.0,0.0,0
node_0363,2113.0,616.0,voter,0,0.0,0.0,0
node_0364,1174.0,247.08,voter,0,130.08,0.0,0
node_0365,9657.0,12056.49,voter,3,2817.49,0.0,1
node_0366,5433.0,6297.31,CBP,0,776.31,0.0,0
node_0367,4592.0,4754.89,CBP,0,298.89,0.0,0
node_0368,2179.0,113.0,voter,0,0.0,0.0,0
node_0369,1851.0,1460.13,CBP,0,215.13,0.0,0
node_0370,2209.0,3624.61,voter,5,955.61,0.0,0
node_0371,9697.0,9086.43,voter,0,1008.43,0.0,0
node_0372,4397.0,4115.99,voter,0,325.99,0.0,0
node_0373,8669.0,10080.2,CBP,10,4581.2,0.0,0
node_0374,7852.0,10032.25,voter,0,4475.25,0.0,0
node_0375,8458.0,10460.41,CBP,0,4102.41,0.0,0
node_0376,8304.0,11019.07,voter,0,1876.07,0.0,0
node_0377,8593.0,8204.49,voter,0,1979.49,0.0,0
node_0378,1046.0,1547.35,CBP,0,50.35,0.0,0
node_0379,7034.0,6569.52,voter,0,1092.52,0.0,0
node_0380,7317.0,5558.69,voter,0,1029.69,0.0,0
node_0381,5327.0,7780.56,CBP,10,2481.56,0.0,0
node_0382,2117.0,477.97,voter,0,168.97,0.0,0
node_0383,6290.0,9750.97,voter,10,5287.97,0.0,0
node_0384,7483.0,11365.23,voter,2,3637.23,0.0,0
node_0385,1674.0,905.0,voter,0,0.0,0.0,0
node_0386,9083.0,9822.98,voter,10,2889.98,1131.0,1
node_0387,7096.0,10328.64,voter,4,2450.64,0.0,0
node_0388,6829.0,8361.72,voter,0,989.72,0.0,0
node_0389,6582.0,5886.44,voter,0,568.44,0.0,0
node_0390,5170.0,3394.34,voter,0,475.34,0.0,0
node_0391,6182.0,5272.96,voter,0,1330.96,0.0,0
node_0392,1149.0,7.0,voter,0,0.0,0.0,0
node_0393,1577.0,953.75,BP,0,126.75,0.0,0
node_0394,2181.0,744.94,voter,0,101.94,0.0,0
node_0395,2052.0,1510.26,voter,0,157.26,0.0,0
node_0396,892.0,201.0,voter,0,0.0,0.0,0
node_0397,5811.0,4706.26,voter,0,874.26,0.0,0
node_0398,2585.0,4490.0,voter,0,0.0,0.0,0
node_0399,1823.0,3610.52,voter,0,175.52,0.0,0
node_0400,1932.0,2055.41,voter,0,229.41,0.0,0
node_0401,7080.0,9006.24,voter,10,3112.24,0.0,0
node_0402,4431.0,2292.91,voter,0,539.91,0.0,0
node_0403,5112.0,7767.97,voter,2,1571.97,0.0,1
node_0404,150.0,474.95,voter,0,18.95,0.0,0
node_0405,9328.0,9506.56,voter,0,1550.56,0.0,0
node_0406,2374.0,3217.68,voter,4,987.68,0.0,0
node_0407,1553.0,414.0,voter,0,0.0,0.0,0
node_0408,6213.0,7338.33,voter,0,1895.33,0.0,0
node_0409,2628.0,2522.12,BP,10,2095.12,0.0,0
node_0410,9349.0,10543.14,voter,0,2454.14,0.0,0
node_0411,2599.0,1633.04,voter,0,330.04,0.0,0
node_0412,1386.0,1360.06,voter,0,280.06,0.0,0
node_0413,8007.0,7874.36,voter,0,1720.36,0.0,0
node_0414,4525.0,8030.43,voter,0,2493.43,0.0,0
node_0415,5705.0,5365.88,voter,0,727.88,0.0,0
node_0416,9767.0,8415.23,voter,0,1216.23,0.0,0
node_0417,794.0,2236.36,voter,0,130.36,0.0,0
node_0418,175.0,95.63,voter,0,13.63,0.0,0
node_0419,2298.0,192.94,BP,0,175.94,0.0,0
node_0420,5425.0,2882.0,voter,0,0.0,0.0,0
node_0421,7105.0,8947.25,voter,13,3803.25,0.0,0
node_0422,8775.0,8535.9,voter,1,1922.9,0.0,0
node_0423,1230.0,825.58,voter,0,373.58,0.0,0
node_0424,7197.0,6212.14,voter,4,1966.32,725.18,1
node_0425,5179.0,5643.86,voter,9,2042.76,721.9,1
node_0426,6893.0,5545.88,CBP,0,834.88,0.0,0
